ad_id,objective,publisher_platform,age,gender,action_type,stat,amount
120203641856910404,,,65+,female,video_view,value,4719.0
120203641856910404,,,65+,male,video_view,7d_click,10.0
120203641856910404,,,65+,male,video_view,value,1267.0
120203641856910404,,,65+,unknown,video_view,7d_click,1.0
120203641856910404,,,65+,unknown,video_view,value,89.0
120203641856920404,OUTCOME_SALES,audience_network,,,video_view,value,118.0
120203641856920404,OUTCOME_SALES,facebook,,,video_view,7d_click,1456.0
120203641856920404,OUTCOME_SALES,facebook,,,video_view,value,165306.0
120203641856920404,OUTCOME_SALES,instagram,,,video_view,7d_click,8.0
120203641856920404,OUTCOME_SALES,instagram,,,video_view,value,44379.0
120203641856920404,,,18-24,female,video_view,7d_click,3.0
120203641856920404,,,18-24,female,video_view,value,293.0
120203641856920404,,,18-24,male,video_view,value,24.0
120203641856920404,,,18-24,unknown,video_view,7d_click,1.0
120203641856920404,,,18-24,unknown,video_view,value,21.0
120203641856920404,,,25-34,female,video_view,7d_click,16.0
120203641856920404,,,25-34,female,video_view,value,5207.0
120203641856920404,,,25-34,male,video_view,7d_click,3.0
120203641856920404,,,25-34,male,video_view,value,178.0
120203641856920404,,,25-34,unknown,video_view,7d_click,1.0
120203641856920404,,,25-34,unknown,video_view,value,82.0
120203641856920404,,,35-44,female,video_view,7d_click,106.0
120203641856920404,,,35-44,female,video_view,value,25117.0
120203641856920404,,,35-44,male,video_view,7d_click,2.0
120203641856920404,,,35-44,male,video_view,value,482.0
120203641856920404,,,35-44,unknown,video_view,7d_click,1.0
120203641856920404,,,35-44,unknown,video_view,value,393.0
120203641856920404,,,45-54,female,video_view,7d_click,309.0
120203641856920404,,,45-54,female,video_view,value,50038.0
120203641856920404,,,45-54,male,video_view,7d_click,1.0
120203641856920404,,,45-54,male,video_view,value,908.0
120203641856920404,,,45-54,unknown,video_view,7d_click,5.0
120203641856920404,,,45-54,unknown,video_view,value,670.0
120203641856920404,,,55-64,female,video_view,7d_click,510.0
120203641856920404,,,55-64,female,video_view,value,76073.0
120203641856920404,,,55-64,male,video_view,7d_click,12.0
120203641856920404,,,55-64,male,video_view,value,1438.0
120203641856920404,,,55-64,unknown,video_view,7d_click,7.0
120203641856920404,,,55-64,unknown,video_view,value,839.0
120203641856920404,,,65+,female,video_view,7d_click,497.0
120203641856920404,,,65+,female,video_view,value,55464.0
120203641856920404,,,65+,male,video_view,7d_click,30.0
120203641856920404,,,65+,male,video_view,value,1551.0
120203641856920404,,,65+,unknown,video_view,7d_click,7.0
120203641856920404,,,65+,unknown,video_view,value,731.0
120203641856930404,OUTCOME_SALES,audience_network,,,video_view,value,2.0
120203641856930404,OUTCOME_SALES,facebook,,,video_view,7d_click,26.0
120203641856930404,OUTCOME_SALES,facebook,,,video_view,value,1711.0
120203641856930404,OUTCOME_SALES,instagram,,,video_view,value,327.0
120203641856930404,,,18-24,female,video_view,value,3.0
120203641856930404,,,25-34,female,video_view,value,41.0
120203641856930404,,,25-34,male,video_view,value,4.0
120203641856930404,,,35-44,female,video_view,7d_click,1.0
120203641856930404,,,35-44,female,video_view,value,195.0
120203641856930404,,,35-44,male,video_view,7d_click,0.0
120203641856930404,,,35-44,male,video_view,value,22.0
120203641856930404,,,35-44,unknown,video_view,value,4.0
